city,years,area,rooms,price,avg_heat_per_m,created_at,updated_at,url
Alytus,1974,"49,19",2,44000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-alytuje-putinuose-zuvinto-g-parduodamas-pilnai-suremontuotas-su-visais-1-2823549/
Klaipėda,1984,34,2,49000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-centre-poilsio-g-2-kambariu-butas-su-rusiu-klaipeda-poilsio-1-2823551/
Lazdijų m.,1980,65,3,30000,,2019-11-02,2019-11-02,https://www.aruodas.lt/butai-lazdijuose-m-gustaicio-g-1-2808049/
Šakių r. sav.,1980,70,3,12000,,2017-08-07,2019-11-21,https://www.aruodas.lt/butai-sakiuose-gelgaudiskio-m-mokyklos-g-butas-gelgaudiskis-parduodamas-3-kambariu-1-2365097/
Panevėžys,1961,29,1,26000,"30,16",2019-11-02,2019-11-05,https://www.aruodas.lt/butai-panevezyje-centre-vilniaus-g-langai-i-kiemo-puse-pakeisti-langai-ne-1-2807959/
Vilnius,1968,33,1,58000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-zirmunuose-tuskulenu-g-parduodamas-1-kambario-butas-1-2823113/
Palanga,2018,"46,37",2,78800,,2019-10-03,2019-12-02,https://www.aruodas.lt/butai-palangoje-veziu-g-butas-su-pilna-apdaila-laukia-naujakuriu-1-2793593/
Vilnius,2004,"51,37",2,83000,,2019-12-01,2019-12-02,https://www.aruodas.lt/butai-vilniuje-grigiskese-vilniaus-g-parduodamas-2-ju-kambariu-butas-grigiskese-1-2822871/
Šiauliai,1964,"54,78",3,69000,"49,85",2019-11-01,2019-12-02,https://www.aruodas.lt/butai-siauliuose-centre-s-salkauskio-g-parduodamas-3-k-butas-salkauskio-g-1-2807095/
Elektrėnų sav.,1965,45,2,32000,,2019-07-31,2019-11-01,https://www.aruodas.lt/butai-elektrenuose-vievio-m-kauno-skg-parduodamas-jaukus-ir-tvarkingas-dvieju-1-2760159/
Kaunas,1981,"81,94",4,70000,"47,53",2019-10-02,2019-11-29,https://www.aruodas.lt/butai-kaune-eiguliuose-s-zukausko-g-be-tarpininku-parduodamas-4-kambariu-butas-1-2793441/
Šiauliai,1968,41,2,27500,"33,62",2019-10-27,2019-12-02,https://www.aruodas.lt/butai-siauliuose-centre-vilniaus-g-parduodamas-2-kambariu-butas-pirmas-aukstas-1-2805285/
Panevėžys,1987,"52,45",2,43900,"51,93",2019-11-01,2019-11-01,https://www.aruodas.lt/butai-panevezyje-kniaudiskyje-kniaudiskiu-g-parduodamas-2-k-butas-name-su-liftu-1-2807881/
Kaunas,1970,43,2,49000,"22,79",2019-11-01,2019-11-25,https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-1-2807873/
Kaunas,2006,118,4,150000,"42,48",2019-11-01,2019-11-01,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-mazos-sildymo-saskaitos-individualiai-1-2802639/
Kaunas,1974,"50,66",2,60000,"33,94",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g--parduodamas-erdvus-moderniai-ir-1-2822685/
Kauno r. sav.,1989,37,1,28000,,2019-11-01,2019-11-18,https://www.aruodas.lt/butai-kauno-rajone-voskoniu-k-pievu-g-parduodu-buta-voskoniu-km-kauno-rajone-1-2807869/
Šilutės r. sav.,1974,72,3,28000,,2019-11-01,2019-11-01,https://www.aruodas.lt/butai-siluteje-juknaiciu-k-akmenu-g-parduodamas-3-kamb-butas-juknaiciuose-1-2807839/
Klaipėda,1980,47,2,64000,,2019-11-01,2019-11-18,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-taikos-pr-savininkas-parduodu-2-ju-kambariu-buta-54a-1-2807797/
Panevėžys,1990,"32,8",1,25000,,2019-11-01,2019-11-01,https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-pigus-mokesciai-renovuota-laiptine-1-2807793/
Vilnius,2018,"66,75",3,125000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-1-2822573/
Kaunas,1960,"65,91",3,63000,,2019-11-01,2019-11-01,https://www.aruodas.lt/butai-kaune-petrasiunuose-r-kalantos-g-parduodamas-3-kamb-butas-patogus-1-2806647/
Šiauliai,1987,64,3,63000,"46,08",2019-11-30,2019-12-03,https://www.aruodas.lt/butai-siauliuose-dainiuose-architektu-g-parduodamas-3-kambariu-tvarkingas-butas-1-2822415/
Vilnius,2008,"87,94",4,180000,,2019-10-31,2019-11-13,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-siaures-miestelyje-ties-ulonu-ir-zukausko-1-2807661/
Vilnius,1974,65,3,63000,"48,75",2019-10-31,2019-10-31,https://www.aruodas.lt/butai-vilniuje-karoliniskese-laisves-pr-triju-kambariu-butas-karoliniskese-aciu-1-2807595/
Mažeikių m.,1965,46,2,44500,,2019-10-31,2019-11-03,https://www.aruodas.lt/butai-mazeikiuose-p-vileisio-g-parduodamas-modernus-isskirtinio-dizaino-1-2807593/
Panevėžys,1979,"33,23",1,26000,"25,25",2019-10-31,2019-11-05,https://www.aruodas.lt/butai-panevezyje-zemaiciuose-aukstaiciu-g-parduodamas-1-kambario-butas-aukstaiciu-g-1-2807587/
Jonavos m.,1988,"64,2",3,40000,,2019-11-30,2019-11-30,https://www.aruodas.lt/butai-jonavoje-a-kulviecio-g-parduodamas-6420-kv-butas-a-kulviecio-g-3-1-2822279/
Šiauliai,1987,"36,15",1,28000,"19,88",2019-09-01,2019-11-03,https://www.aruodas.lt/butai-siauliuose-dainiuose-geguziu-g-be-tarpininku-triju-laiptiniu-name-1-2776655/
Mažeikių m.,1975,48,2,27000,,2019-10-31,2019-10-31,https://www.aruodas.lt/butai-mazeikiuose-ventos-g-parduodu-2ju-kamb-buta-parduodu-2ju-kamb-1-2807501/
Kaunas,1979,79,3,85000,"53,72",2019-11-30,2019-12-01,https://www.aruodas.lt/butai-kaune-fredoje-vincu-g-erdvus-sviesus-ir-siltas-butas-iesko-nauju-1-2822239/
Klaipėda,2019,42,2,122000,,2019-10-31,2019-11-08,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-bangu-g-parduodamas-ka-tik-prabangiai-irengtas-butas-1-2807317/
Šiauliai,1970,46,2,39000,"40,02",2019-10-31,2019-12-02,https://www.aruodas.lt/butai-siauliuose-centre-j-basanaviciaus-g-parduodamas-suremontuotas-ir-irengtas-2-1-2807307/
Vilnius,2007,80,3,160000,,2019-10-31,2019-10-31,https://www.aruodas.lt/butai-vilniuje-karoliniskese-igno-simulionio-g-parduodamas-irengtas-3-kamb-butas-1-2456869/
Klaipėda,1976,56,1,48000,,2019-06-29,2019-11-30,https://www.aruodas.lt/butai-klaipedoje-centre-baltijos-pr-savininkas-parduoda-dideli-nestandartini-1-2694681/
Kaunas,2015,"73,23",3,145000,,2019-10-31,2019-11-06,https://www.aruodas.lt/butai-kaune-vytenuose-nartavos-g-prestiziniame-miesto-rajone-vytenuose-1-2807253/
Vilnius,1980,"52,19",2,170000,"52,71",2019-10-31,2019-12-03,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pilies-g-2-kbutas-prestizineje-vietoje-senamiescio-1-2807211/
Šiauliai,1970,"50,28",2,44500,"33,69",2019-12-03,2019-12-03,https://www.aruodas.lt/butai-siauliuose-centre-zalgirio-g-parduodamas-2-kambariu-butas-centrineje-1-2650881/
Vilnius,1940,98,4,129000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-v-mykolaicio-putino-g-isikurkite-ant-tauro-kalno-salia-vilniaus-1-2807183/
Švenčionių r. sav.,1971,"53,92",3,9000,,2018-10-01,2019-10-31,https://www.aruodas.lt/butai-svencionyse-svencioneliu-m-vilniaus-g-parduodamas-3-kambariu-butas-svencioneliuose-1-2604337/
Kaunas,1968,45,2,54500,,2019-11-29,2019-12-03,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-2k-butas-kaune-dainavos-raj-kovo-11g-netoli-1-2822109/
Palanga,1983,66,3,70000,,2019-02-02,2019-11-06,https://www.aruodas.lt/butai-palangoje-sauletekio-tak-palanga-sauletekis-penthouse-3-ju-1-2607335/
Kaunas,1969,44,2,39000,"24,64",2019-11-29,2019-12-03,https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-butas-25-aukste-prie-savo-namas-1-2822061/
Lazdijų r. sav.,1984,"36,49",1,11500,,2019-08-03,2019-10-31,https://www.aruodas.lt/butai-lazdijuose-veisieju-m-ateities-g-labai-siltas-vidinis-butassu-baldais-ir-1-2763165/
Klaipėdos r. sav.,2012,"46,22",2,78000,,2019-10-20,2019-12-03,https://www.aruodas.lt/butai-klaipedos-rajone-ginduliu-k-zalioji-g-parduodamas-2-k-butas-ginduliuose-1-2807043/
Kaišiadorių m.,1986,36,2,33000,,2019-11-29,2019-11-29,https://www.aruodas.lt/butai-kaisiadoryse-gireles-g-parduodamas-pilnai-ir-naujai-irengtas-butas-1-2821865/
Kaunas,1961,"29,11",2,15950,"25,62",2019-11-29,2019-11-29,https://www.aruodas.lt/butai-kaune-vilijampoleje-raudondvario-pl-parduodamas-2-ieju-kambariu-bendrabucio-tipo-1-2821801/
Palanga,2007,"45,59",2,79000,,2019-10-30,2019-10-30,https://www.aruodas.lt/butai-palangoje-vanagupes-g-parduodamas-dvieju-kambariu-butas-kuris-yra-1-2806867/
Klaipėda,1983,44,1,37600,,2019-10-30,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vyturio-g-skubiai-1-2806725/
Vilnius,2019,"48,36",2,169000,,2019-11-12,2019-11-28,https://www.aruodas.lt/butai-vilniuje-senamiestyje-aguonu-g-parduodamas-jaukus-visiskai-naujas-butas-1-2806533/
Kaunas,1925,30,2,17500,,2019-10-30,2019-10-30,https://www.aruodas.lt/butai-kaune-sanciuose-kranto-al-2-nedideli-kambariai-virtuve-tualetas-1-2006699/
Vilnius,1984,50,2,65000,"43,00",2019-10-30,2019-11-26,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-2-kamb-nekampinis-butas-1-2805821/
Vilnius,1979,10,1,12999,"9,50",2019-11-29,2019-11-29,https://www.aruodas.lt/butai-vilniuje-naujininkuose-pelesos-g-parduodamas-tvarkingas-bendrabucio-tipo-butas-1-2821645/
Vilniaus r. sav.,1972,32,1,35000,,2019-07-15,2019-11-29,https://www.aruodas.lt/butai-vilniaus-rajone-nemencines-m-lauko-g-parduodamas-vieno-kambario-butas-nemencines-1-2743767/
Kaunas,1969,44,2,60000,"25,96",2019-10-30,2019-10-30,https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-vidinis-labai-siltas-sviesus-svarus-gero-1-2806693/
Vilnius,2003,"50,47",2,95000,,2019-10-30,2019-10-30,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-kaminkelio-g-2-kambariu-butas-1-2806673/
Kaunas,2018,"60,2",1,129000,"19,87",2019-10-30,2019-10-30,https://www.aruodas.lt/butai-kaune-vilijampoleje-varniu-g-prabangiai-irengtas-loftas-naudotos-tik-1-2806639/
Kelmės r. sav.,1980,"53,26",2,10000,,2019-04-03,2019-10-29,https://www.aruodas.lt/butai-kelmeje-uzvencio-m-p-visinskio-g-yra-vandentiekis-kanalizacija-sildymas-1-2701919/
Kaunas,1986,37,1,49000,"25,53",2019-10-30,2019-11-04,https://www.aruodas.lt/butai-kaune-silainiuose-vetrunges-g-aciu-uz-demesi-taciau-agenturu-ir-ju-1-2805357/
Vilnius,2017,31,1,80000,"11,47",2019-10-30,2019-10-30,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-zemaites-g-parduodamas-jaukus-1k-butas-naujamiestyje-1-2806607/
Šiauliai,1995,"56,92",2,56500,"39,84",2019-10-29,2019-11-28,https://www.aruodas.lt/butai-siauliuose-lieporiuose-skalviu-g-butas-pietineje-miesto-dalyje-skalviu-g-1-2806579/
Palanga,1999,20,1,52000,,2019-10-29,2019-10-29,https://www.aruodas.lt/butai-palangoje-vytauto-g-parduodamas-1-kambario-1983-kvm-bendro-1-2806577/
Šiauliai,1992,"66,4",3,69000,"33,20",2019-08-20,2019-10-29,https://www.aruodas.lt/butai-siauliuose-zaliukiuose-pauksciu-tak-parduodamas-jaukus-sviesus-ir-siltas-3-k-1-2757949/
Palanga,1991,"37,33",1,47000,,2019-10-29,2019-12-01,https://www.aruodas.lt/butai-palangoje-druskininku-g-1-2806551/
Molėtų m.,1991,"50,27",3,53000,,2019-11-13,2019-11-27,https://www.aruodas.lt/butai-moletuose-liepu-g-parduodamas-butas-su-baldais-ir-buitine-1-2806035/
Šiauliai,1991,35,1,30500,"11,55",2019-10-29,2019-10-29,https://www.aruodas.lt/butai-siauliuose-centre-vytauto-g-parduodamas-1-kambario-butas-siauliu-miesto-1-2806329/
Kaunas,1960,46,2,55000,"44,62",2019-11-28,2019-11-29,https://www.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-parduodamas-2-kambariu-butas-sestam-forte-1-2821249/
Vilnius,2017,75,4,199000,,2019-11-28,2019-11-28,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-parduodamas-puikiai-irengtas-4-kambariu-butas-1-2821151/
Vilnius,1946,59,2,147500,"35,40",2019-10-29,2019-12-03,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-naujamiestyje-algirdo-g-11-priesais-banka-1-2806217/
Kaunas,2019,49,2,70000,,2019-11-28,2019-12-02,https://www.aruodas.lt/butai-kaune-silainiuose-mikenu-aklg-parduodamas-2-k-butas-silainiuose-su-pilna-1-2821115/
Ignalinos r. sav.,1984,"121,23",4,11900,,2019-04-28,2019-10-29,https://www.aruodas.lt/butai-ignalinoje-linkmenu-k-liepu-g-parduodamas-unikalus-4-kambariu-butas-ant-1-2528001/
Kaunas,1935,"56,01",2,70000,,2019-11-28,2019-11-29,https://www.aruodas.lt/butai-kaune-centre-vytauto-pr-5601-kvadratu-dvieju-kambariu-butas-sviesus-1-2821041/
Raseinių r. sav.,1979,68,3,28500,,2019-08-15,2019-11-03,https://www.aruodas.lt/butai-raseiniuose-gabsiu-k-pusu-g-parduodamas-erdvus-3-kambariu-butas-gabsiu-km-1-2680345/
Panevėžys,1977,"50,96",2,34000,"33,12",2019-06-30,2019-10-28,https://www.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-parduodamas-2-kambariu-butas-pirmame-aukste-1-2745737/
Vilnius,1959,"75,17",3,110000,,2019-06-16,2019-10-28,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnio-gatveje-keturaukscio-murinio-namo-1-2739273/
Klaipėda,1970,33,1,40000,,2019-10-28,2019-10-28,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-siauliu-g-1-kambario-butas-33-m2-kapitalinis-1-2806057/
Palanga,2012,47,2,73000,,2019-09-03,2019-11-27,https://www.aruodas.lt/butai-palangoje-vasaros-g-parduodamas-labai-ekonomiskas-sviesus-ir-1-2777853/
Kaunas,1989,"50,35",2,58500,"32,73",2019-12-03,2019-12-03,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-kaune-silainiuose-baltu-pr-59-parduodamas-1-2820923/
Kėdainių m.,1987,"65,26",3,36900,,2019-09-06,2019-11-24,https://www.aruodas.lt/butai-kedainiuose-respublikos-g-parduodamas-3-ju-kambariu-butas-kedainiu-1-2743525/
Klaipėda,1969,70,4,58000,,2019-10-28,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-4-kambariu-tvarkingas-butas-debreceno-g-4-1-2805947/
Panevėžys,1983,"66,58",3,68000,"32,62",2019-11-27,2019-11-27,https://www.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-triju-kambariu-puikiai-irengtas-1-2820873/
Kaunas,1986,83,4,63000,,2019-11-17,2019-11-19,https://www.aruodas.lt/butai-kaune-silainiuose-vetrunges-g-parduodamas-erdvus-4-kambariu-butas-netoli-pc-1-2805791/
Anykščių m.,1993,"49,06",2,26500,,2019-10-28,2019-11-16,https://www.aruodas.lt/butai-anyksciuose-storiu-g-parduodamas-2-kambariu-butas-pusyno-1-2805787/
Klaipėda,1989,48,2,44000,,2019-10-28,2019-10-28,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-kalnupes-g-parduodamas-2-kambariu-butas-klaipedos-1-2805773/
Jurbarko r. sav.,1972,"91,61",3,20000,,2019-11-27,2019-12-01,https://www.aruodas.lt/butai-jurbarke-rotuliu-k-sermuksniu-g-parduodamas-92-kvm-plocio-3-iu-kambariu-1-2713265/
Palanga,2018,"16,8",1,50000,,2019-07-04,2019-10-28,https://www.aruodas.lt/butai-palangoje-maluno-g-pilnai-irengtaspuikus-butelis-poilsiui-pats-1-2748785/
Tauragės m.,1988,51,2,35000,,2019-10-28,2019-10-28,https://www.aruodas.lt/butai-taurageje-dainavos-g-1-2804899/
Palanga,2017,"25,12",1,74192,,2019-10-28,2019-10-28,https://www.aruodas.lt/butai-palangoje-vytauto-g-apie-apartamentus-kokybiskas-poilsis-1-2212673/
Palanga,2016,"68,11",3,197500,,2019-10-28,2019-10-28,https://www.aruodas.lt/butai-palangoje-ajeru-g-aprasymas-vidines-sienos-pertvaros-fasadas-1-2212657/
Palanga,2016,41,2,120700,,2019-10-28,2019-10-28,https://www.aruodas.lt/butai-palangoje-ajeru-g-aprasymas-vidines-sienos-pertvaros-fasadas-1-2212645/
Šiauliai,2014,"74,36",3,129000,,2019-11-26,2019-11-26,https://www.aruodas.lt/butai-siauliuose-centre-j-basanaviciaus-g-isskirtinis-komplektas-naujos-statybos-1-2820385/
Klaipėda,1111,76,3,112000,,2019-10-27,2019-11-03,https://www.aruodas.lt/butai-klaipedoje-centre-j-janonio-g-klaipedoje-graziausioje-miesto-gatveje-j-1-2805335/
Kaunas,1967,44,2,53000,,2019-08-28,2019-10-26,https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-butas-kaune-vkreves-pr-butas-1-2775163/
Palanga,2008,160,7,105000,,2019-04-30,2019-10-26,https://www.aruodas.lt/butai-palangoje-druskininku-g-parduodamas-butas-su-atskiru-iejimu-yra-1-2715357/
Kaunas,1966,45,2,36600,"24,75",2019-11-26,2019-11-26,https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-dainavos-rajone-2-kambariu-butas-1-2820409/
Tauragės m.,1978,65,3,54900,,2019-10-27,2019-11-24,https://www.aruodas.lt/butai-taurageje-ateities-tak-jaukus-ir-labai-siltas-3-ju-kambariu-butas-1-2805293/
Kretingos m.,1992,67,3,47500,,2019-06-17,2019-11-02,https://www.aruodas.lt/butai-kretingoje-zalioji-g-parduodamas-tvarkingas-3-kambariu-butas-1-2319721/
Palanga,1986,"26,31",1,29999,,2019-07-25,2019-11-19,https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-unikali-galimybe-isigyti-buta-lietuvos-1-2758865/
Šiauliai,1980,62,3,60999,"45,26",2019-10-27,2019-11-29,https://www.aruodas.lt/butai-siauliuose-lieporiuose-sevastopolio-g-parduodamas-3-kambariu-butas-parduodamas-1-2805287/
Palanga,2000,91,3,129000,,2019-06-19,2019-10-27,https://www.aruodas.lt/butai-palangoje-plytu-g-gera-vieta-pietvakariu-puse-antresoles-1-2741375/
Šiauliai,1963,"54,48",3,60000,,2019-10-27,2019-10-28,https://www.aruodas.lt/butai-siauliuose-centre-vytauto-g-parduodamas-3-kambariu-butas-centrineje-1-2805277/
Vilnius,1989,"50,69",2,80000,"41,57",2019-11-26,2019-11-26,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-2-kambariu-5069-kvm-butas-1-2820333/
Vilnius,1961,16,1,33000,,2019-10-27,2019-11-18,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-parduodamas-kompaktiskas-1-kambario-butas-16-1-2805263/
Varėnos m.,1988,78,4,56000,,2019-10-27,2019-10-27,https://www.aruodas.lt/butai-varenoje-marcinkoniu-g-parduodamas-erdvus-sviesus-ir-siltas-4-1-2805245/
Vilkaviškio r. sav.,1970,47,2,7900,,2019-04-22,2019-10-27,https://www.aruodas.lt/butai-vilkaviskyje-kybartu-m-pasienio-g-parduodamas-butas-kybartuose-vilkaviskio-1-2710945/
Klaipėda,1986,18,1,10000,,2019-11-26,2019-11-29,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-rambyno-g-klaipedoje-rambyno-g-parduodamas-18-kvm-1-2820223/
Neringos m.,1984,"74,18",2,270000,,2019-10-27,2019-11-08,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-poilsio-apartamentai-1-2712817/
Neringos m.,1984,"76,34",3,280000,,2019-04-26,2019-11-08,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2712989/
Neringos m.,1984,45,2,170000,,2019-04-26,2019-10-27,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2712971/
Palanga,1969,"55,21",2,60300,,2019-09-09,2019-11-26,https://www.aruodas.lt/butai-palangoje-ronzes-g-parduodamas-5521-kv-m-butas-kurio-unikalus-1-2780831/
Klaipėda,1977,64,3,68000,,2019-07-25,2019-11-24,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-savininke-naujai-suremontuotas-savininke-1-2758513/
Klaipėda,1984,71,3,71500,,2019-10-27,2019-10-27,https://www.aruodas.lt/butai-klaipedoje-poilsyje-poilsio-g-3-kambariu-butas-1984m-plytiniame-name-erdvus-1-2805137/
Panevėžio r. sav.,1971,46,2,16000,,2019-04-01,2019-10-27,https://www.aruodas.lt/butai-panevezio-rajone-krekenavos-mstl-laisves-g-is-lauko-apsiltintos-sienos-padengtos-dekoru-1-2699747/
Klaipėda,1961,"15,94",1,8900,,2019-10-26,2019-12-01,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-butas-po-kapitalinio-remontopakeista-nauja-1-2805107/
Alytus,1996,65,3,50000,,2019-11-25,2019-11-25,https://www.aruodas.lt/butai-alytuje-likiskeliuose-sodziaus-g-parduodamas-butas-su-garazu-rami-vieta-mazi-1-2819819/
Šiauliai,1984,"50,35",2,34900,"34,24",2019-10-26,2019-10-29,https://www.aruodas.lt/butai-siauliuose-dainiuose-dainu-g-dvieju-kambariu-butas-dainu-gatve-40-geras-1-2805061/
Elektrėnų m.,1991,50,2,48500,,2019-10-26,2019-11-19,https://www.aruodas.lt/butai-elektrenuose-pergales-g-parduodamas-2-atskiru-kambariu-i-rytine-puse-1-2805055/
Vilnius,2005,"36,24",1,69900,,2019-10-26,2019-10-26,https://www.aruodas.lt/butai-vilniuje-pilaiteje-i-kanto-al-be-tarpininku-parduodamas-irengtas-vieno-1-2805047/
Vilnius,2013,40,2,130000,,2019-10-26,2019-10-28,https://www.aruodas.lt/butai-vilniuje-karoliniskese-loretos-asanaviciutes-g-parduodamas-sviesus-patogaus-isplanavimo-2-k-1-2802827/
Biržų m.,1991,36,1,13000,,2019-10-26,2019-10-26,https://www.aruodas.lt/butai-birzuose-vejo-g-birzu-mieste-vejo-g-24-parduodamas-vieno-1-2805041/
Vilnius,1967,52,3,107770,"64,48",2019-10-26,2019-10-30,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-agentams-netrukdyti-parduodamas-3kbutas-1-2805035/
Tauragės m.,1955,"15,36",1,5900,,2019-10-26,2019-11-05,https://www.aruodas.lt/butai-taurageje-vytauto-g-pigiai-parduodamas-bendrabucio-tipo-butas-1-2805031/
Vilnius,1993,"70,24",3,78800,,2019-11-25,2019-11-27,https://www.aruodas.lt/butai-vilniuje-pilaiteje-isruties-g-patogioje-vietoje-salia-sustojimas-1-2819483/
Panevėžys,1979,"65,82",3,47900,"44,76",2019-10-26,2019-12-03,https://www.aruodas.lt/butai-panevezyje-skaistakalnyje-aukstaiciu-g-parduodamas-tvarkingas-3-k-butas-su-garazu-1-2805011/
Klaipėda,1965,"42,9",2,53999,,2019-11-25,2019-11-27,https://www.aruodas.lt/butai-klaipedoje-centre-rumpiskes-g-parduodamas-svarus-tvarkingas-dvieju-kambariu-1-2819419/
Vilnius,1971,32,1,42000,"28,48",2019-10-21,2019-11-25,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-renovuotame-name-parduodamas-kompaktiskas-1-1-2802055/
Panevėžys,1973,"50,01",2,40000,"35,51",2019-11-25,2019-11-26,https://www.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-parduodamas-jaukus-ir-siltas-2-ju-kambariu-1-2819325/
Palanga,2011,51,2,65000,,2017-09-05,2019-11-21,https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-2-kambariu-butas-su-terasa-1-2804969/
Kaunas,1966,"64,4",4,70000,"58,60",2019-11-25,2019-11-25,https://www.aruodas.lt/butai-kaune-zaliakalnyje-j-basanaviciaus-al-parduodamas-butas-puikioje-ramioje-vietoje-1-2819173/
Vilnius,1970,72,3,90000,"61,20",2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-balsiuose-verkiu-rieses-g-parduodamas-erdvus-3-kambariu-72-kvm-butas-1-2804925/
Telšių m.,2002,61,2,38000,,2019-03-12,2019-11-24,https://www.aruodas.lt/butai-telsiuose-lygumu-g-dujinis-sildymas-2-kambariai-bendras-plotas-1-2706535/
Elektrėnų m.,1979,33,1,32500,,2019-10-25,2019-10-25,https://www.aruodas.lt/butai-elektrenuose-elektrines-g-parduodamas-strategiskai-1-2749899/
Kaunas,1983,34,1,34000,"19,04",2019-11-24,2019-12-03,https://www.aruodas.lt/butai-kaune-eiguliuose-asigalio-g-tvarkingas-1-kambario-butas-su-balkonu-1-2818965/
Kaunas,1981,"51,12",2,47500,"39,87",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-labai-patogioje-ir-strategineje-eiguliu-1-2818959/
Panevėžys,1991,68,3,59900,,2019-10-25,2019-11-26,https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-parduodamas-su-isskirtines-kokybes-baldais-ir-1-2804845/
