city,years,area,price,avg_heat_per_m,url
Vilnius,1996,"108,18",137500,"76,81",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pasilaiciu-g-parduodamas-erdvus-sviesus-nestandartinis-1-2794361/
Kaunas,1970,47,42900,,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-vidinis-2-k-butas-dainavoje-kovo-1-2800145/
Vilnius,2008,90,320000,"42,30",https://www.aruodas.lt/butai-vilniuje-senamiestyje-t-kosciuskos-g-parduodamas-jaukus-ir-stilingas-butas-su-1-2701709/
Vilnius,2008,90,320000,"42,30",https://www.aruodas.lt/butai-vilniuje-antakalnyje-t-kosciuskos-g-parduodamas-jaukus-ir-stilingas-butas-su-1-2705657/
Šiauliai,1971,"58,99",54900,,https://www.aruodas.lt/butai-siauliuose-simseje-vilniaus-g-puikus-pasiulymas-norintiems-gyventi-1-2748007/
Vilnius,1981,51,82400,"41,31",https://www.aruodas.lt/butai-vilniuje-seskineje-ciobiskio-g-parduodamas-naujai-irengtas-3-kambariu-butas-1-2798539/
Ignalinos r. sav.,1987,"35,48",3900,,https://www.aruodas.lt/butai-ignalinoje-didziasalio-k-dumblio-g-parduodamas-be-skolu-1-kambario-butas-1-2796415/
Kaunas,1935,"64,66",126975,,https://www.aruodas.lt/butai-kaune-senamiestyje-vilniaus-g-parduodamas-unikalus-3-kambariu-butas-kauno-1-2742737/
Kaunas,2018,"58,94",118999,,https://www.aruodas.lt/butai-kaune-fredoje-vilties-g-parduodamas-butas-naujame-name-fredos-dvare-1-2797975/
Kaunas,1989,"67,34",58999,"36,36",https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-muriniame-name-butas-seimai-strategineje-1-2793681/
Kaunas,1970,66,49999,"45,54",https://www.aruodas.lt/butai-kaune-petrasiunuose-m-gimbutienes-g-sis-butas-kaip-tik-jums-jei-ieskote-1-2794193/
Palanga,1978,"48,57",56000,,https://www.aruodas.lt/butai-palangoje-druskininku-g-druskininku-gatveje-salia-vytauto-gatves-1-2772147/
Vilnius,1940,"77,52",109000,"117,06",https://www.aruodas.lt/butai-vilniuje-zirmunuose-zygio-g-unikali-galimybe-mazaukstes-statybos-name-1-2756937/
Palanga,2019,25,65000,,https://www.aruodas.lt/butai-palangoje-kunigiskiu-g-vaivorykstes-sveciu-namu-kompleksas-isikures-1-2785811/
Vilnius,2010,66,139000,,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-m-mironaites-g-3-kamb-butas-gudeliu-silo-projekte-1-2796401/
Vilnius,2009,40,64500,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pavilnioniu-g-parduodamas-irengtas-2-k-butas-netoliese-1-2787177/
Akmenės r. sav.,1972,"44,28",4500,,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-respublikos-g-salia-naujosios-akmenes-miesto-parko-1-2788731/
Vilnius,2015,45,97000,"13,50",https://www.aruodas.lt/butai-vilniuje-visoriuose-bajoru-kel-parduodamas-45-kvm-racionaliai-isplanuotas-1-2790189/
Vilnius,1998,118,230000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-sauletekio-al-parduodamas-irengtas-kotedzas-4-kamb-118-1-2753789/
Vilnius,2014,97,329000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-parduodamas-kokybiskai-irengtas-prabangus-1-2786881/
Vilnius,1940,"53,01",139000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-v-sopeno-g-parduodamas-2-ju-kambariu-butas-senamiestyje-1-2780369/
Vilnius,2009,58,106000,,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-vilkpedes-g-butai-vilkpedeje-2-kambariu-jaukus-ir-sviesus-1-2794651/
Vilnius,2019,40,85000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-funkcionaliai-irengtas-2-kambariu-1-2788357/
Kaunas,2019,60,76800,,https://www.aruodas.lt/butai-kaune-silainiuose-9-ojo-forto-g-nauji-kotedzai-tiesiai-is-statytojo-1-2782927/
Vilnius,1940,"70,47",135000,,https://www.aruodas.lt/butai-vilniuje-zveryne-pusu-g-parduodamas-3-kbutas-zveryne-pusu-g-su-1-2607991/
Vilnius,2000,"69,62",85000,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g-parduodamas-erdvus-ir-sviesus-dvieju-kambariu-1-2758889/
Šiauliai,1986,"80,79",59999,,https://www.aruodas.lt/butai-siauliuose-dainiuose-lyros-g-parduodamas-erdvus-ir-siltas-3-kambariu-8079-1-2797347/
Šiauliai,1989,"64,31",53000,"40,52",https://www.aruodas.lt/butai-siauliuose-dainiuose-dainu-g-parduodamas-erdvus-suremontuotas-3-kambariu-1-2797131/
Šiauliai,1969,"41,93",30000,"38,99",https://www.aruodas.lt/butai-siauliuose-centre-ezero-g-parduodamas-2-kambariu-4193-kv-m-ploto-1-2797311/
Kaunas,1964,45,38500,,https://www.aruodas.lt/butai-kaune-vilijampoleje-neries-krant-visai-netoli-kauno-pilies-perejus-tilta-per-1-2755563/
Vilnius,2008,"35,77",89500,"11,80",https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-ieskodami-busto-daugelis-pirkeju-kaip-viena-1-2798219/
Anykščių m.,1990,"29,42",23500,,https://www.aruodas.lt/butai-anyksciuose-storiu-g-parduodamas-1-kambario-butas-muriniame-name-1-2790033/
Kaunas,2019,"52,21",75100,,https://www.aruodas.lt/butai-kaune-sanciuose-kranto-7-oji-g-jaukus-ir-sauletas-irengtas-naujos-statybos-1-2790911/
Vilnius,2019,17,27000,,https://www.aruodas.lt/butai-vilniuje-bajoruose-mokyklos-g-demesio-kvieciame-i-atvirus-namus-spalio-19-1-2789777/
Klaipėda,2018,"35,76",50200,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-parduodamas-1-kambario-butas-su-pilna-1-2759949/
Šiauliai,2014,"82,01",125000,,https://www.aruodas.lt/butai-siauliuose-centre-draugystes-tak-parduodamas-naujos-statybos-butas-siauliu-1-2793419/
Kaunas,2018,"77,5",97000,,https://www.aruodas.lt/butai-kaune-zaliakalnyje-zeimenos-g-naujos-statybos-butas-zaliakalnyje-turime-ir-1-2800057/
Kaunas,1968,21,31900,"19,53",https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-jaukus-kapitaliai-sutvarkytas-1-1-2792251/
Kaunas,1960,31,41400,"31,00",https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-zaliakalnyje-pacioje-miesto-sirdyje-1-2792267/
Panevėžys,1970,"58,21",29500,"46,57",https://www.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-2-plastikiniai-langai-didelis-balkonas-1-2768403/
Kaunas,2018,73,240000,,https://www.aruodas.lt/butai-kaune-senamiestyje-kumeliu-g-siulome-isigyti-pilnai-irengtus-73-kv-m-1-2786169/
Klaipėda,1987,"48,4",73000,,https://www.aruodas.lt/butai-klaipedoje-sportininkuose-medziotoju-g-parduodamas-butas-su-baldais-jei-reikia-1-2785415/
Vilnius,2008,"65,33",97000,,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-erdvus-sviesus-2k-butas-su-1-2729567/
Marijampolės m.,1981,50,29500,,https://www.aruodas.lt/butai-marijampoleje-deguciuose-r-jukneviciaus-g-2-kambariu-butas-rjukneviciaus-g-64-1-2793117/
Panevėžys,1993,"56,92",45000,"37,00",https://www.aruodas.lt/butai-panevezyje-pilenuose-margirio-g-parduodamas-isskirtinio-planavimo-1-2799163/
Klaipėda,1957,"46,7",49000,,https://www.aruodas.lt/butai-klaipedoje-melnrageje-vetros-g-vos-keli-simtai-metru-nuo-baltijos-juros-1-2792279/
Vilnius,2013,55,102000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-nidos-g-kokybiskai-irengtas-butas-kokybiskai-1-2799939/
Kaunas,1970,30,25800,,https://www.aruodas.lt/butai-kaune-dainavoje-m-riomerio-g-parduodamas-unikalioje-vietoje-netoli-1-2792677/
Neringos m.,2017,"42,37",140000,,https://www.aruodas.lt/butai-neringoje-preilos-g-isskirtineje-vietoje-ant-kursiu-mariu-kranto-1-2794927/
Vilnius,1999,281,650000,,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-prestizinis-5-kambariu-kotedzas-isskirtineje-1-2794901/
Kaunas,1965,45,35000,"29,70",https://www.aruodas.lt/butai-kaune-vilijampoleje-demokratu-g-isskirtinai-ramioje-vietoje-zalumos-1-2793899/
Kaunas,1976,34,36500,,https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-strategineje-miesto-vietoje-parduodamas-1-2799945/
Vilnius,2008,62,127000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-sauletekio-al-parduodamas-isskirtinis-2-kambariu-62-kvm-1-2778035/
Klaipėda,1969,47,45000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-kretingos-g-parduodamas-dvieju-kambariu-butas-kretingos-g-1-2799177/
Kėdainių m.,2008,"60,22",83000,,https://www.aruodas.lt/butai-kedainiuose-senosios-rinkos-a-1-2799827/
Vilnius,1998,"51,27",78000,"40,50",https://www.aruodas.lt/butai-vilniuje-naujininkuose-dzuku-g-parduodamas-3-kambariu-butas-salia-vilniaus-1-2787427/
Vilnius,1977,48,72900,,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-skambinti-po-16-val-karoliniskese-a-p-1-2794243/
Kaunas,2019,27,42000,,https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-irengtas-su-balkonu-naujame-projekte-naujoji-1-2789689/
Vilnius,1940,70,299000,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-sviesos-g-jau-si-ketvirtadieni-spalio-17-d-1700-18-1-2770629/
Vilnius,1940,"27,28",33000,,https://www.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-kvieciame-atvykti-spalio-17-d-15-18-val-i-1-2788879/
Kaunas,1980,32,35000,,https://www.aruodas.lt/butai-kaune-dainavoje-m-riomerio-g-1-2799355/
Vilnius,1970,61,62000,"42,70",https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-3-ju-kambariu-butas-lazdynuose-1-2799693/
Klaipėda,1991,37,40000,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-strevos-g-klaipedoje-strevos-g-parduodamas-vieno-1-2799139/
Klaipėda,1989,77,56000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-klaipedoje-banduziu-g-parduodamas-triju-1-2778847/
Kaunas,1972,"61,5",54900,"20,30",https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-puikioje-susisiekimui-vietoje-kovo11osios-1-2797141/
Kauno r. sav.,2009,"68,55",85000,,https://www.aruodas.lt/butai-kauno-rajone-jonuciu-ii-k-versmes-g-parduodamas-pilnai-irengtas-butas-naujos-1-2785535/
Vilnius,1940,118,259700,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-m-dauksos-g-parduodamas-tikraja-senamiescio-dvasia-1-2787799/
Vilnius,2008,"61,96",124800,,https://www.aruodas.lt/butai-vilniuje-sauletekyje-sauletekio-al-parduodamas-2-kambariu-butas-sauletekyje-1-2790439/
Kaunas,2006,66,85000,"23,76",https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-pilnai-ir-kokybiskai-irengtas-1-2797979/
Klaipėda,1956,45,78000,,https://www.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-2-ju-kambariu-butas-centre-prie-m-mazvydo-1-2766049/
Kaunas,1967,"29,99",38000,"18,59",https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-1-kambario-butas-vkreves-pr-1-2797977/
Palanga,2020,32,49000,,https://www.aruodas.lt/butai-palangoje-kontininku-g-3-k-butas-tik-49-000-500m-iki-juros-1-2661625/
Vilnius,1957,51,139800,"14,28",https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-gostauto-g-vilniaus-senamiestyje-a-gostauto-gatveje-1-2798501/
Klaipėda,1993,76,70000,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-smilteles-g-daugiau-pasiulymu-wwwrenlinalt-1-2798877/
Kaunas,2007,"75,12",119000,,https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-stilingai-irengtas-ir-gero-isplanavimo-3-1-2797911/
Palanga,2019,20,39000,,https://www.aruodas.lt/butai-palangoje-kunigiskiu-g-nepraleiskite-progos-isigyti-svajoniu-poilsio-1-2797307/
Klaipėda,2008,68,130000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-tauralaukio-g-parduodamas-3-u-kamb-butas-tauralaukio-g-3-1-2793169/
Kauno r. sav.,2008,51,53500,,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-pieniu-g-parduodamas-jaukus-pilnai-irengtas-2-1-2789819/
Vilnius,2000,"79,76",145000,,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-baltupio-g-sviesus-ir-jaukus-patogaus-nestandartinio-1-2780139/
Vilnius,1984,50,75000,,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rudaminos-g-parduodamas-suremontuotas-is-irengtas-2-ju-1-2798369/
Vilnius,1966,"17,34",32000,"12,48",https://www.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-1-kamb-butas-vilniuje-1-2800203/
Kaunas,1984,"41,91",45900,"28,92",https://www.aruodas.lt/butai-kaune-kalnieciuose-p-plechaviciaus-g-parduodamas-nestandartinio-isplanavimo-erdvus-1-2792563/
Šiauliai,1965,45,39700,"30,15",https://www.aruodas.lt/butai-siauliuose-centre-dubijos-g-nt-brokeriai-prasome-neskambinti-nera-jokiu-1-2780979/
Vilnius,1957,81,200000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vienuolio-g-erdvus-3k-butas-aukstomis-lubomis-1-2797187/
Kaunas,1970,"47,04",36000,"26,34",https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-siltas-3-kambariu-butas-pramones-1-2799843/
Klaipėda,2007,"58,17",95000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-parduodamas-2-ju-kambariu-butas-1-2768441/
Klaipėda,2007,"99,39",134000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-dragunu-g-dragunuose-pilnai-isvystytame-kvartale-1-2796747/
Kaunas,1984,50,45000,,https://www.aruodas.lt/butai-kaune-eiguliuose-asigalio-g-jaukus-2-ju-kambariu-butas-eiguliuose-1-2795475/
Kaunas,1984,37,46600,,https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-puikus-2-kambariu-butas-siaures-pr-eiguliu-1-2793935/
Vilnius,1996,70,86000,"43,40",https://www.aruodas.lt/butai-vilniuje-pilaiteje-papilenu-g-parduodamas-erdvus-3-ju-kambariu-butas-1-2799133/
Vilnius,1983,"67,71",70000,"58,23",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-jaukus-vidinis-erdvus-3-1-2794317/
Vilnius,1985,40,59000,,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-ka-tik-po-kapitalinio-remonto-1-2788737/
Kaunas,1992,36,31900,"32,40",https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-vieno-kambario-butas-silainiuose-1-2799415/
Vilnius,2002,"80,23",115300,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-ukmerges-g-atviri-namai-spalio-16-d-treciadieni-nuo-1-2777361/
Kaunas,1990,38,43000,"19,38",https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-parduodamas-38-kvadratu-suremontuotas-ir-1-2794613/
Klaipėda,1974,50,57900,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-puikus-butas-po-kapitalinio-remonto-geroje-1-2794307/
Kaunas,1981,"65,85",53499,,https://www.aruodas.lt/butai-kaune-panemuneje-plento-g-parduodamas-6585-kvm-3-kambariu-butas-1-2772049/
Kaunas,1966,"58,65",69999,,https://www.aruodas.lt/butai-kaune-zaliakalnyje-a-kacanausko-g-zaliakalnyje-parduodamas-5865-kvm-3-1-2774057/
Vilnius,1958,85,150000,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-parduodame-3-kb-naujamiestyje-svitrigailos-1-2798875/
Vilnius,2016,73,229000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-geriausias-kainos-ir-kokybes-santykis-1-2798873/
Palanga,2000,40,51000,,https://www.aruodas.lt/butai-palangoje-vytauto-g--butas-parduodama-su-visais-esanciais-1-2795355/
Kaunas,1970,45,52000,,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-suremontuotas-butas-dainava-idealus-aukstas-1-2799923/
Vilnius,2006,"70,33",100000,,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-parduodamas-erdvus-2k-butas-virsuliskese-su-1-2798293/
Vilnius,1940,83,290000,"68,89",https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-jaukios-patalpos-jusu-verslui-zavioje-1-2667283/
Vilnius,1957,"27,6",36000,"11,32",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodami-unikalus-investiciniai-objektai-1-2798521/
Vilnius,1957,"51,11",53000,"20,96",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodami-unikalus-investiciniai-objektai-1-2798631/
Vilnius,1940,"38,6",15000,,https://www.aruodas.lt/butai-vilniuje-naujininkuose-a-jaroseviciaus-g-parduodamas-dvieju-kambariu-butas-1-2799311/
Vilnius,1978,21,36000,,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-parduodamas-suremontuotas-ir-irengtas-1-1-2799577/
Klaipėda,1988,52,57900,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-alksnynes-g-savininkas-parduoda-dazais-kvepianti-buta-1-2796905/
Vilnius,1940,"77,15",210000,"65,58",https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-jaukus-renovuotas-3-kambariu-77-1-2798643/
Vilnius,2008,"55,13",184000,"42,45",https://www.aruodas.lt/butai-vilniuje-zveryne-saltoniskiu-g-buto-privalumai-parduodamas-su-1-2785139/
Kaunas,2010,46,65000,,https://www.aruodas.lt/butai-kaune-aleksote-zilviciu-g-pilnai-irengtas-butas-naujos-statybos-name-1-2797309/
Klaipėda,2008,55,99000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-panevezio-g-solidus-butas-itin-ramioje-vietoje-1-2797323/
Palanga,2013,"61,53",99000,,https://www.aruodas.lt/butai-palangoje-zemaiciu-g-parduodamas-irengtas-6153-kv-m-3-kambariu-1-2796147/
Klaipėda,1971,33,32000,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-1-no-kambario-butas-debreceno-1-2787275/
Klaipėda,1983,"33,5",36000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-1-no-kambario-butas-2-ame-1-2796737/
Vilnius,1982,13,33000,"12,35",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kedru-g-parduodamas-visai-naujai-ir-pilnai-irengtas-1-2798377/
Vilnius,2015,85,299000,,https://www.aruodas.lt/butai-vilniuje-zveryne-danieliu-g-profesionalu-komandos-vadovaujamos-algirdo-1-2652999/
Vilnius,2015,87,280000,,https://www.aruodas.lt/butai-vilniuje-zveryne-danieliu-g-siltas-komfortiskas-issiskiriantis-1-2682145/
Klaipėda,2007,50,59000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-tauralaukio-g-atviru-duru-diena-spalio-24-diena-1-2778547/
Vilnius,2006,"128,72",377000,,https://www.aruodas.lt/butai-vilniuje-zirmunuose-raitininku-g-parduodamas-siuolaikiskai-irengtas-4-kambariu-1-2794845/
Vilnius,2019,"129,65",337090,,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-tower-namai-tiems-kurie-nori-gyventi-1-2784743/
Kaunas,1991,38,43000,"19,38",https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-suremontuotas-butas-su-baldais-ir-buitine-1-2799881/
Kaunas,1988,38,36500,"26,22",https://www.aruodas.lt/butai-kaune-silainiuose-kursiu-g-drasiai-skambinkit-kilus-klausimams-1-2799877/
Kaunas,1969,44,35400,"24,64",https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-drasiai-skambinkit-kilus-klausimams-1-2799875/
Kaunas,1964,45,29999,"26,55",https://www.aruodas.lt/butai-kaune-vilijampoleje-varniu-g-butui-reikalingas-kapitalinis-remontas-1-2799873/
Vilnius,2018,"55,69",166000,,https://www.aruodas.lt/butai-vilniuje-zveryne-pienines-g-parduodamas-unikalus-naujai-irengtas-butas-1-2784925/
Vilnius,1986,82,88500,"72,98",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-geras-buto-isplanavimas-4-atskiri-kambariai-1-2305457/
Kaunas,1979,"49,14",51899,,https://www.aruodas.lt/butai-kaune-eiguliuose-pakrascio-g-erdvus-ir-sviesus-butas-eiguliuose-1-2792519/
Vilnius,2012,"75,2",169900,,https://www.aruodas.lt/butai-vilniuje-snipiskese-lvovo-g-parduodamas-7520-kvm-3-k-butas-lvovo-g-1-2797875/
Kaunas,2017,"60,72",72900,"20,04",https://www.aruodas.lt/butai-kaune-vilijampoleje-varniu-g-wwwhaus38lt-haus38-isskirtinis-1-2719159/
Kaunas,2019,"84,07",121902,,https://www.aruodas.lt/butai-kaune-dainavoje-pasimatymo-aklg-butas-per-du-aukstus-su-pilna-apdaila-galima-1-2767633/
Klaipėda,1964,44,69900,,https://www.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-parduodamas-suremontuotas-butas-butas-yra-1-2781739/
Vilnius,2019,53,70300,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-atviri-namai-2019-10-16-1530-1730-val-1-2788397/
Vilnius,1795,50,198000,,https://www.aruodas.lt/butai-vilniuje-uzupyje-malunu-g-parduodamas-2-ieju-k-unikalus-isskirtinis-1-2794053/
Vilnius,1795,87,198000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-malunu-g-parduodamas-2-ieju-k-unikalus-isskirtinis-1-2796569/
Palanga,2019,"49,28",169000,,https://www.aruodas.lt/butai-palangoje-maironio-g-naujas-projektas-palangos-miesto-sirdyje-1-2777439/
Palanga,2019,"53,7",149000,,https://www.aruodas.lt/butai-palangoje-vanagupes-g-jau-greitai-nauji-namai-vanagupes-parke-1-2781615/
Vilnius,2007,"84,26",119900,"44,66",https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-parduodamas-3-ju-kambariu-butas-bajoru-1-2797545/
Vilnius,2007,"84,26",119900,"44,66",https://www.aruodas.lt/butai-vilniuje-visoriuose-bajoru-kel-parduodamas-3-ju-kambariu-butas-bajoru-1-2797549/
Klaipėda,2016,66,87000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodame-naujai-irengta-3-k-buta-1-2793617/
Vilnius,1960,"81,43",109900,,https://www.aruodas.lt/butai-vilniuje-valakampiuose-svajoniu-g-triju-kambariu-butas-misko-apsuptyje-1-2791211/
Vilnius,1998,45,61000,,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-strategiskai-patogioje-ir-vertinamoje-vietoje-1-2785559/
Vilnius,2006,84,173000,,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-puikus-butas-seimai-parduodamas-1-2796319/
Vilnius,1970,"32,6",58900,"19,89",https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-naujai-suremontuotas-1-kambario-1-2798195/
Vilnius,2010,90,320000,"42,30",https://www.aruodas.lt/butai-vilniuje-senamiestyje-t-kosciuskos-g-isskirtinio-dizaino-prabangus-keturiu-1-2794935/
Klaipėda,2018,36,86200,,https://www.aruodas.lt/butai-klaipedoje-centre-bangu-g--parduodamas-naujas-2-ju-k-butas-su-1-2791711/
Vilnius,2017,"95,1",229000,,https://www.aruodas.lt/butai-vilniuje-zveryne-liepyno-g-parduodamas-isskirtinis-butas-zveryno-1-2797471/
Kaunas,1986,37,37500,,https://www.aruodas.lt/butai-kaune-silainiuose-rietavo-g-parduodamas-sviesus-ir-tvarkingas-1-kambario-1-2783551/
Kaunas,2019,70,65000,,https://www.aruodas.lt/butai-kaune-silainiuose-9-ojo-forto-g-naujos-statybos-kotedzas-investicinis-1-2794599/
Klaipėda,1958,99,155000,,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-danes-g-patogus-butas-centre-danes-g-seimai-3-1-2620375/
Klaipėda,1975,"63,6",63700,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-siauliu-g-renovuotame-name-siauliu-g-parduodamas-3-iu-1-2769475/
Alytus,1977,64,41000,,https://www.aruodas.lt/butai-alytuje-vidzgiryje-statybininku-g-parduodamas-3-kamb-butas-statybininku-g-8-1-2756315/
Šilutės r. sav.,1901,"55,27",14000,,https://www.aruodas.lt/butai-siluteje-juknaiciu-k-alkos-g-parduodamas-3-kambariu-butas-su-ukiniu-1-2755951/
Vilkaviškio r. sav.,1977,78,14900,,https://www.aruodas.lt/butai-vilkaviskyje-pilviskiu-mstl-stoties-g-parduodamas-butas-su-visais-jame-esanciais-1-2755933/
Šiauliai,1982,"71,66",63000,,https://www.aruodas.lt/butai-siauliuose-dainiuose-aido-g-parduodamas-be-tarpininku-erdvus-labai-1-2755679/
Jonavos m.,1967,63,49500,,https://www.aruodas.lt/butai-jonavoje-zalioji-g-parduodamas-3-ju-nepereinamu-kambariu-butas-1-2800183/
Vilnius,2012,"63,12",109000,"19,57",https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodame-pilnai-irengta-jauku-bei-sviesu-1-2800123/
Kaunas,1964,44,35000,"27,72",https://www.aruodas.lt/butai-kaune-vilijampoleje-demokratu-g-parduodamas-2-kambariu-44-kv-m-bendro-ploto-1-2800073/
Šiauliai,1983,"64,18",56000,"39,79",https://www.aruodas.lt/butai-siauliuose-dainiuose-architektu-g-parduodamas-3-kambariu-butas-siauliuose-1-2800071/
